person,state,district,vote,name,party
400639,MO,5,Present,"Rep. Emanuel Cleaver II [D, 2005-2018]",Democrat
400640,NE,1,Present,"Rep. Jeff Fortenberry [R, 2005-2018]",Republican
400641,NY,27,Present,"Rep. Brian Higgins [D, 2005-2012]",Democrat
400642,NY,29,Present,"Rep. John “Randy” Kuhl Jr. [R, 2005-2008]",Republican
400643,NC,5,Present,"Rep. Virginia Foxx [R, 2005-2018]",Republican
400644,NC,10,Not Voting,"Rep. Patrick McHenry [R, 2005-2018]",Republican
400645,OK,2,Present,"Rep. Dan Boren [D, 2005-2012]",Democrat
400647,PA,13,Present,"Rep. Allyson Schwartz [D, 2005-2014]",Democrat
400648,PA,15,Present,"Rep. Charles Dent [R, 2005-2018]",Republican
400649,SC,4,Present,"Rep. Bob Inglis [R, 2005-2010]",Republican
400651,TX,1,Not Voting,"Rep. Louie Gohmert Jr. [R, 2005-2018]",Republican
400652,TX,2,Present,"Rep. Ted Poe [R, 2005-2018]",Republican
400653,TX,9,Present,"Rep. Al Green [D, 2005-2018]",Democrat
400654,TX,10,Present,"Rep. Michael McCaul [R, 2005-2018]",Republican
400655,TX,11,Present,"Rep. Michael Conaway [R, 2005-2018]",Republican
400656,TX,24,Present,"Rep. Kenny Marchant [R, 2005-2018]",Republican
400657,TX,28,Present,"Rep. Henry Cuellar [D, 2005-2018]",Democrat
400658,VA,2,Present,"Rep. Thelma Drake [R, 2005-2008]",Republican
400659,WA,5,Present,"Rep. Cathy McMorris Rodgers [R, 2005-2018]",Republican
400660,WA,8,Present,"Rep. David Reichert [R, 2005-2018]",Republican
400661,WI,4,Present,"Rep. Gwen Moore [D, 2005-2018]",Democrat
400663,CA,5,Present,"Rep. Doris Matsui [D, 2005-2012]",Democrat
409888,PA,9,Present,"Rep. Bill Shuster [R, 2001-2018]",Republican
412010,OH,2,Present,"Rep. Jean Schmidt [R, 2005-2012]",Republican
412011,CA,48,Present,"Rep. John Campbell III [R, 2005-2012]",Republican
412186,NJ,13,Present,"Rep. Albio Sires [D, 2006-2012]",Democrat
412187,AZ,5,Present,"Rep. Harry Mitchell [D, 2007-2010]",Democrat
412188,AZ,8,Present,"Rep. Gabrielle Giffords [D, 2007-2012]",Democrat
412189,CA,11,Present,"Rep. Jerry McNerney [D, 2007-2012]",Democrat
412190,CA,22,Present,"Rep. Kevin McCarthy [R, 2007-2012]",Republican
412191,CO,5,Present,"Rep. Doug Lamborn [R, 2007-2018]",Republican
412192,CO,7,Present,"Rep. Ed Perlmutter [D, 2007-2018]",Democrat
412193,CT,2,Present,"Rep. Joe Courtney [D, 2007-2018]",Democrat
412194,CT,5,Present,"Rep. Christopher Murphy [D, 2007-2012]",Democrat
412195,FL,11,Present,"Rep. Kathy Castor [D, 2007-2012]",Democrat
412196,FL,13,Present,"Rep. Vern Buchanan [R, 2007-2012]",Republican
412197,FL,16,Present,"Rep. Tim Mahoney [D, 2007-2008]",Democrat
412198,FL,22,Present,"Rep. Ron Klein [D, 2007-2010]",Democrat
412199,GA,4,Present,"Rep. Henry “Hank” Johnson Jr. [D, 2007-2018]",Democrat
412200,HI,2,Present,"Rep. Mazie Hirono [D, 2007-2012]",Democrat
412201,ID,1,Present,"Rep. Bill Sali [R, 2007-2008]",Republican
412202,IL,6,Present,"Rep. Peter Roskam [R, 2007-2018]",Republican
412204,IL,17,Present,"Rep. Phil Hare [D, 2007-2010]",Democrat
412205,IN,2,Present,"Rep. Joe Donnelly [D, 2007-2012]",Democrat
412206,IN,8,Present,"Rep. Brad Ellsworth [D, 2007-2010]",Democrat
412208,IA,1,Present,"Rep. Bruce Braley [D, 2007-2014]",Democrat
412209,IA,2,Present,"Rep. David Loebsack [D, 2007-2018]",Democrat
412210,KS,2,Present,"Rep. Nancy Boyda [D, 2007-2008]",Democrat
412211,KY,3,Present,"Rep. John Yarmuth [D, 2007-2018]",Democrat
412212,MD,3,Present,"Rep. John Sarbanes [D, 2007-2018]",Democrat
412213,MI,7,Present,"Rep. Tim Walberg [R, 2007-2008]",Republican
412214,MN,1,Present,"Rep. Timothy Walz [D, 2007-2018]",Democrat
412215,MN,5,Present,"Rep. Keith Ellison [D, 2007-2018]",Democrat
412216,MN,6,Present,"Rep. Michele Bachmann [R, 2007-2014]",Republican
412217,NE,3,Present,"Rep. Adrian Smith [R, 2007-2018]",Republican
412218,NV,2,Present,"Rep. Dean Heller [R, 2007-2011]",Republican
412219,NH,1,Present,"Rep. Carol Shea-Porter [D, 2007-2010]",Democrat
412220,NH,2,Present,"Rep. Paul Hodes [D, 2007-2010]",Democrat
412221,NY,11,Present,"Rep. Yvette Clarke [D, 2007-2012]",Democrat
412222,NY,19,Present,"Rep. John Hall [D, 2007-2010]",Democrat
412223,NY,20,Present,"Rep. Kirsten Gillibrand [D, 2007-2009]",Democrat
412224,NY,24,Present,"Rep. Michael Arcuri [D, 2007-2010]",Democrat
412225,NC,11,Present,"Rep. Heath Shuler [D, 2007-2012]",Democrat
412226,OH,4,Present,"Rep. Jim Jordan [R, 2007-2018]",Republican
412227,OH,6,Present,"Rep. Charles Wilson [D, 2007-2010]",Democrat
412228,OH,13,Present,"Rep. Betty Sutton [D, 2007-2012]",Democrat
412229,OH,18,Present,"Rep. Zachary “Zack” Space [D, 2007-2010]",Democrat
412230,OK,5,Present,"Rep. Mary Fallin [R, 2007-2010]",Republican
412231,PA,4,Present,"Rep. Jason Altmire [D, 2007-2012]",Democrat
412232,PA,7,Present,"Rep. Joe Sestak [D, 2007-2010]",Democrat
412233,PA,8,Present,"Rep. Patrick Murphy [D, 2007-2010]",Democrat
412234,PA,10,Present,"Rep. Christopher Carney [D, 2007-2010]",Democrat
412235,TN,1,Present,"Rep. David Davis [R, 2007-2008]",Republican
412236,TN,9,Present,"Rep. Steve Cohen [D, 2007-2018]",Democrat
412239,VT,0,Present,"Rep. Peter Welch [D, 2007-2018]",Democrat
412240,WI,8,Present,"Rep. Steve Kagen [D, 2007-2010]",Democrat
412250,FL,9,Present,"Rep. Gus Bilirakis [R, 2007-2012]",Republican
412252,GA,10,Present,"Rep. Paul Broun Jr. [R, 2007-2014]",Republican
412253,CA,37,Present,"Rep. Laura Richardson [D, 2007-2012]",Democrat
412254,MA,5,Present,"Rep. Niki Tsongas [D, 2007-2012]",Democrat
412255,VA,1,Present,"Rep. Robert Wittman [R, 2007-2018]",Republican
412256,OH,5,Present,"Rep. Robert Latta [R, 2007-2018]",Republican
412257,IL,14,Present,"Rep. Bill Foster [D, 2008-2010]",Democrat
412258,IN,7,Present,"Rep. André Carson [D, 2008-2018]",Democrat
