House Vote #1 2016-01-05T18:57:00 - Call of the House
person,state,district,vote,name,party
412568,OK,2,Present,"Rep. Markwayne Mullin [R, 2013-2018]",Republican
412569,PA,4,Present,"Rep. Scott Perry [R, 2013-2018]",Republican
412570,PA,12,Present,"Rep. Keith Rothfus [R, 2013-2018]",Republican
412571,PA,17,Present,"Rep. Matthew Cartwright [D, 2013-2018]",Democrat
412572,SC,7,Present,"Rep. Tom Rice [R, 2013-2018]",Republican
412574,TX,14,Present,"Rep. Randy Weber [R, 2013-2018]",Republican
412575,TX,16,Present,"Rep. Beto O’Rourke [D, 2013-2018]",Democrat
412576,TX,20,Present,"Rep. Joaquin Castro [D, 2013-2018]",Democrat
412578,TX,25,Present,"Rep. Roger Williams [R, 2013-2018]",Republican
412579,TX,33,Present,"Rep. Marc Veasey [D, 2013-2018]",Democrat
412580,TX,34,Present,"Rep. Filemon Vela [D, 2013-2018]",Democrat
412581,UT,2,Present,"Rep. Chris Stewart [R, 2013-2018]",Republican
412583,WA,6,Present,"Rep. Derek Kilmer [D, 2013-2018]",Democrat
412584,WA,10,Present,"Rep. Denny Heck [D, 2013-2018]",Democrat
412585,WI,2,Present,"Rep. Mark Pocan [D, 2013-2018]",Democrat
412595,IL,2,Present,"Rep. Robin Kelly [D, 2013-2018]",Democrat
412596,MO,8,Present,"Rep. Jason Smith [R, 2013-2018]",Republican
412600,MA,5,Present,"Rep. Katherine Clark [D, 2013-2018]",Democrat
412601,AL,1,Present,"Rep. Bradley Byrne [R, 2014-2018]",Republican
412603,FL,13,Present,"Rep. David Jolly [R, 2014-2016]",Republican
412604,FL,19,Present,"Rep. Curtis “Curt” Clawson [R, 2014-2016]",Republican
412605,VA,7,Present,"Rep. David “Dave” Brat [R, 2014-2018]",Republican
412606,NJ,1,Present,"Rep. Donald Norcross [D, 2014-2018]",Democrat
412607,NC,12,Present,"Rep. Alma Adams [D, 2014-2018]",Democrat
412608,AL,6,Present,"Rep. Gary Palmer [R, 2015-2018]",Republican
412609,AR,2,Present,"Rep. French Hill [R, 2015-2018]",Republican
412610,AR,4,Present,"Rep. Bruce Westerman [R, 2015-2018]",Republican
412611,AZ,2,Present,"Rep. Martha McSally [R, 2015-2018]",Republican
412612,AZ,7,Present,"Rep. Ruben Gallego [D, 2015-2018]",Democrat
412613,CA,11,Present,"Rep. Mark DeSaulnier [D, 2015-2018]",Democrat
412614,CA,25,Present,"Rep. Steve Knight [R, 2015-2018]",Republican
412615,CA,31,Present,"Rep. Pete Aguilar [D, 2015-2018]",Democrat
412616,CA,33,Present,"Rep. Ted Lieu [D, 2015-2018]",Democrat
412617,CA,35,Present,"Rep. Norma Torres [D, 2015-2018]",Democrat
412618,CA,45,Present,"Rep. Mimi Walters [R, 2015-2018]",Republican
412619,CO,4,Present,"Rep. Ken Buck [R, 2015-2018]",Republican
412620,FL,2,Present,"Rep. Gwen Graham [D, 2015-2016]",Democrat
412621,FL,26,Present,"Rep. Carlos Curbelo [R, 2015-2018]",Republican
412622,GA,1,Present,"Rep. Buddy Carter [R, 2015-2018]",Republican
412623,GA,10,Present,"Rep. Jody Hice [R, 2015-2018]",Republican
412624,GA,11,Present,"Rep. Barry Loudermilk [R, 2015-2018]",Republican
412625,GA,12,Present,"Rep. Rick Allen [R, 2015-2018]",Republican
412626,HI,1,Present,"Rep. Mark Takai [D, 2015-2016]",Democrat
412627,IA,1,Present,"Rep. Rod Blum [R, 2015-2018]",Republican
412628,IA,3,Present,"Rep. David Young [R, 2015-2018]",Republican
412629,IL,12,Present,"Rep. Mike Bost [R, 2015-2018]",Republican
412630,LA,5,Present,"Rep. Ralph Abraham [R, 2015-2018]",Republican
412631,LA,6,Present,"Rep. Garret Graves [R, 2015-2018]",Republican
412632,MA,6,Present,"Rep. Seth Moulton [D, 2015-2018]",Democrat
412633,ME,2,Present,"Rep. Bruce Poliquin [R, 2015-2018]",Republican
412634,MI,4,Present,"Rep. John Moolenaar [R, 2015-2018]",Republican
412635,MI,8,Present,"Rep. Mike Bishop [R, 2015-2018]",Republican
412636,MI,11,Present,"Rep. Dave Trott [R, 2015-2018]",Republican
412637,MI,12,Present,"Rep. Debbie Dingell [D, 2015-2018]",Democrat
412638,MI,14,Present,"Rep. Brenda Lawrence [D, 2015-2018]",Democrat
412639,MN,6,Present,"Rep. Tom Emmer [R, 2015-2018]",Republican
412640,MT,0,Present,"Rep. Ryan Zinke [R, 2015-2017]",Republican
412641,NC,7,Present,"Rep. David Rouzer [R, 2015-2018]",Republican
412642,NE,2,Present,"Rep. Brad Ashford [D, 2015-2016]",Democrat
412643,NJ,3,Present,"Rep. Tom MacArthur [R, 2015-2018]",Republican
412644,NJ,12,Present,"Rep. Bonnie Watson Coleman [D, 2015-2018]",Democrat
412645,NV,4,Present,"Rep. Cresent Hardy [R, 2015-2016]",Republican
412646,NY,1,Present,"Rep. Lee Zeldin [R, 2015-2018]",Republican
412647,NY,4,Not Voting,"Rep. Kathleen Rice [D, 2015-2018]",Democrat
412648,NY,21,Present,"Rep. Elise Stefanik [R, 2015-2018]",Republican
412649,NY,24,Present,"Rep. John Katko [R, 2015-2018]",Republican
412650,OK,5,Not Voting,"Rep. Steve Russell [R, 2015-2018]",Republican
412651,PA,6,Present,"Rep. Ryan Costello [R, 2015-2018]",Republican
412652,PA,13,Present,"Rep. Brendan Boyle [D, 2015-2018]",Democrat
412653,TX,4,Present,"Rep. John Ratcliffe [R, 2015-2018]",Republican
412654,TX,23,Present,"Rep. Will Hurd [R, 2015-2018]",Republican
412655,TX,36,Present,"Rep. Brian Babin [R, 2015-2018]",Republican
412656,UT,4,Present,"Rep. Mia Love [R, 2015-2018]",Republican
412657,VA,8,Present,"Rep. Donald Beyer [D, 2015-2018]",Democrat
412658,VA,10,Present,"Rep. Barbara Comstock [R, 2015-2018]",Republican
412660,WA,4,Present,"Rep. Dan Newhouse [R, 2015-2018]",Republican
412661,WI,6,Present,"Rep. Glenn Grothman [R, 2015-2018]",Republican
412662,WV,2,Present,"Rep. Alex Mooney [R, 2015-2018]",Republican
412663,WV,3,Present,"Rep. Evan Jenkins [R, 2015-2018]",Republican
412670,NC,6,Present,"Rep. Mark Walker [R, 2015-2018]",Republican
412672,NY,11,Present,"Rep. Daniel Donovan Jr. [R, 2015-2018]",Republican
412673,MS,1,Present,"Rep. Trent Kelly [R, 2015-2018]",Republican
412674,IL,18,Present,"Rep. Darin LaHood [R, 2015-2018]",Republican
